state1,state2,distance
KY,AL,4.99433535618104
KY,AK,72.04054770509453
KY,AZ,26.558971962408492
KY,AR,7.613218311594648
KY,CA,34.16929874331635
KY,CO,20.29845498406221
KY,CT,13.222359807538133
KY,DE,9.904539485508652
KY,DC,8.400757342049575
KY,FL,9.349917828515924
KY,GA,5.234610443003375
KY,HI,73.13315862561936
KY,ID,30.093013163357377
KY,IL,4.631565648892394
KY,IN,2.554732960604687
KY,IA,9.367776116560428
KY,KS,13.113413433961423
KY,KY,0.0
KY,LA,9.30728627098146
KY,ME,17.868553593673994
KY,MD,8.645914499345922
KY,MA,14.297108744428005
KY,MI,6.812857668409049
KY,MN,12.551897316342266
KY,MS,6.487142620599613
KY,MO,7.202945537764397
KY,MT,26.12660746136016
KY,NE,15.035686170241792
KY,NV,31.38043435725517
KY,NH,15.034516907436693
KY,NJ,10.956110372299102
KY,NM,21.04421041545632
KY,NY,11.176901847113092
KY,NC,6.2367113417249005
KY,ND,18.117836173229964
KY,OH,3.7232811886829036
KY,OK,12.346492557807661
KY,OR,35.832186085278146
KY,PA,8.21375856779343
KY,RI,14.356245646407691
KY,SC,5.7007604168216
KY,SD,16.446103422999624
KY,TN,1.9774896839174698
KY,TX,15.28159441321487
KY,UT,26.427593607439935
KY,VT,14.225654068969897
KY,VA,6.448413510313983
KY,WA,36.498755984553775
KY,WV,4.808374236683331
KY,WI,8.50160526959468
KY,WY,22.909495232544952
LA,AL,5.443810049955818
LA,AK,68.72278214769831
LA,AZ,19.922964885026534
LA,AR,3.850791821171329
LA,CA,28.145166741023232
LA,CO,15.69992171604687
LA,CT,21.96996675577821
LA,DE,18.29527140356218
LA,DC,16.90998929183575
LA,FL,9.853573614176723
LA,GA,8.697551862449565
LA,HI,65.27259562825736
LA,ID,26.227924554565888
LA,IL,9.399618073624051
LA,IN,10.514248957010668
LA,IA,11.107836831714806
LA,KS,9.791731409715034
LA,KY,9.30728627098146
LA,LA,0.0
LA,ME,26.874740489165653
LA,MD,17.175482177219948
LA,MA,23.082618974891034
LA,MI,14.821716243404468
LA,MN,15.385968656214018
LA,MS,2.8644017263645094
LA,MO,7.3022788723795005
LA,MT,23.801848556152112
LA,NE,13.054169835726825
LA,NV,25.98232598055841
LA,NH,23.996942743816337
LA,NJ,19.578769400552222
LA,NM,14.505150425969399
LA,NY,20.310385225544103
LA,NC,13.38360104941865
LA,ND,18.440969829431427
LA,OH,13.025193622361238
LA,OK,7.117085516558028
LA,OR,31.325066453880037
LA,PA,17.256329055740675
LA,RI,23.0289587617417
LA,SC,11.459929500655745
LA,SD,15.704330466785267
LA,TN,7.403795141682402
LA,TX,7.345672848691264
LA,UT,21.328107787846537
LA,VT,23.295543802195294
LA,VA,14.641623010103757
LA,WA,32.7957629557539
LA,WV,13.66401605714806
LA,WI,13.702542700170648
LA,WY,19.600712170735022
ME,AL,21.62809508070463
ME,AK,85.11480631570514
ME,AZ,43.84446449404987
ME,AR,25.455274709379978
ME,CA,50.88941158433648
ME,CO,36.85999501207236
ME,CT,5.117249848307196
ME,DE,8.939702055997163
ME,DC,10.105754695716696
ME,FL,21.321733714921027
ME,GA,19.069250222281944
ME,HI,90.66774306802836
ME,ID,45.381632782437435
ME,IL,20.652738233222244
ME,IN,17.896916369307867
ME,IA,24.47592248721179
ME,KS,29.93787499806891
ME,KY,17.868553593673994
ME,LA,26.874740489165653
ME,ME,0.0
ME,MD,9.841073308333796
ME,MA,4.031534231530228
ME,MI,16.199720448205273
ME,MN,25.079058827834828
ME,MS,24.016157906917577
ME,MO,24.251314963316933
ME,MT,40.42555692244697
ME,NE,30.791637828800212
ME,NV,47.771846341961705
ME,NH,2.8845047911210027
ME,NJ,7.503657071055415
ME,NM,38.46500183023524
ME,NY,6.732329648049025
ME,NC,14.114873943822518
ME,ND,31.29234522962445
ME,OH,14.472968931770703
ME,OK,29.896611657677855
ME,OR,51.33558560160778
ME,PA,9.663927783256655
ME,RI,4.358013819390665
ME,SC,16.33916888094373
ME,SD,30.997310646086696
ME,TN,19.574014190758113
ME,TX,33.141356233564125
ME,UT,42.85866134458705
ME,VT,3.6618314598025967
ME,VA,12.408082156804088
ME,WA,51.24395721419258
ME,WV,13.220294322366646
ME,WI,20.76467612870473
ME,WY,38.381876413223985
MD,AL,11.838098842297274
MD,AK,79.52362946659314
MD,AZ,35.19548577374662
MD,AR,16.195409791975017
MD,CA,42.71968750470912
MD,CO,28.756958087565522
MD,CT,4.806435328806572
MD,DE,1.287562025690411
MD,DC,0.26661292166735845
MD,FL,11.86137503369656
MD,GA,9.2400267932512
MD,HI,81.7645764199265
MD,ID,38.19106970510253
MD,IL,12.444777549237276
MD,IN,9.527730219207514
MD,IA,16.975905572899496
MD,KS,21.596795316435262
MD,KY,8.645914499345922
MD,LA,17.175482177219948
MD,ME,9.841073308333796
MD,MD,0.0
MD,MA,5.924167782904186
MD,MI,10.114070465445657
MD,MN,18.94637030805638
MD,MS,14.343613895040543
MD,MO,15.682658734092259
MD,MT,33.8021662478901
MD,NE,23.137794049563162
MD,NV,39.84124151303522
MD,NH,6.966869188523629
MD,NJ,2.4033647455182483
MD,NM,29.687793203604752
MD,NY,4.09860833088501
MD,NC,4.357576244886599
MD,ND,25.11938154115265
MD,OH,6.127761522774862
MD,OK,20.991536884420825
MD,OR,44.038460925877054
MD,PA,2.083547287680321
MD,RI,5.854295306012492
MD,SC,6.576868697184099
MD,SD,24.047089795856795
MD,TN,10.080017914666625
MD,TX,23.780473346424376
MD,UT,34.88029952007294
MD,VT,6.492583284024927
MD,VA,2.5703630268893987
MD,WA,44.443463540210274
MD,WV,3.8541107988743666
MD,WI,14.329745033670358
MD,WY,31.011694126248567
MA,AL,17.761942692171928
MA,AK,83.37285484628674
MA,AZ,40.64403218985537
MA,AR,21.90957202069451
MA,CA,47.93078570125885
MA,CO,33.89685994321597
MA,CT,1.1185804798940475
MA,DE,4.935432188775358
MA,DC,6.1907795316906595
MA,FL,17.29137822066246
MA,GA,15.09519076063631
MA,HI,87.37191524036773
MA,ID,42.85575664691967
MA,IL,17.529078117516615
MA,IN,14.665317250233624
MA,IA,21.68848476818977
MA,KS,26.83763218355896
MA,KY,14.297108744428005
MA,LA,23.082618974891034
MA,ME,4.031534231530228
MA,MD,5.924167782904186
MA,MA,0.0
MA,MI,13.761092617230654
MA,MN,22.853539205339725
MA,MS,20.23988830231036
MA,MO,21.015316297643484
MA,MT,38.12747608497054
MA,NE,27.996106327130565
MA,NV,44.91860824758488
MA,NH,1.4389498427672895
MA,NJ,3.533512057429542
MA,NM,35.19157221182367
MA,NY,3.782744491767841
MA,NC,10.118773619861244
MA,ND,29.12386183200985
MA,OH,11.161241898641922
MA,OK,26.538063879831167
MA,OR,48.77873282486949
MA,PA,6.148513474003284
MA,RI,0.635539117600165
MA,SC,12.336701540525327
MA,SD,28.50185323957022
MA,TN,15.888866019952458
MA,TX,29.560150940413
MA,UT,39.97131159731939
MA,VT,2.002036228443433
MA,VA,8.49042123631095
MA,WA,48.90795152334637
MA,WV,9.52830714502843
MA,WI,18.338896578856648
MA,WY,35.75047892854024
MI,AL,11.653950898300538
MI,AK,69.7156999480031
MI,AZ,28.116075958248512
MI,AR,11.781849098083029
MI,CA,34.804390055278944
MI,CO,20.83602850857139
MI,CT,12.972296922673337
MI,DE,11.261061559639929
MI,DC,10.002051780009937
MI,FL,15.992607751395642
MI,GA,11.869421081080574
MI,HI,74.92938841502713
MI,ID,29.20280030202583
MI,IL,5.733157305534183
MI,IN,4.5369697166721314
MI,IA,8.398828977899232
MI,KS,14.229676631603395
MI,KY,6.812857668409049
MI,LA,14.821716243404468
MI,ME,16.199720448205273
MI,MD,10.114070465445657
MI,MA,13.761092617230654
MI,MI,0.0
MI,MN,9.102920411054905
MI,MS,12.366334293152512
MI,MO,9.249474733734878
MI,MT,24.373777089528
MI,NE,14.656577609387535
MI,NV,31.621656468945456
MI,NH,13.845137386461714
MI,NJ,11.513648195077012
MI,NM,22.964864770339926
MI,NY,9.981070381978085
MI,NC,10.656086863853918
MI,ND,15.372221506665847
MI,OH,4.830500232895139
MI,OK,14.923958377387674
MI,OR,35.15052752406427
MI,PA,8.363756232698323
MI,RI,14.109035624379151
MI,SC,11.364643350321208
MI,SD,14.816421463025401
MI,TN,8.540620105121175
MI,TX,18.959348142802792
MI,UT,26.739606381732692
MI,VT,12.747431716232096
MI,VA,9.464198185266406
MI,WA,35.168281985476625
MI,WV,7.4482420670920755
MI,WI,4.592298005356359
MI,WY,22.182179378951915
MN,AL,15.433231976809008
MN,AK,60.640439998815964
MN,AZ,21.1031702286647
MN,AR,11.538246959568863
MN,CA,26.757991816464852
MN,CO,13.3956402795835
MN,CT,22.075201050953087
MN,DE,20.164608086942835
MN,DC,18.796025982105895
MN,FL,21.262286128260058
MN,GA,17.436342160269742
MN,HI,67.28939309103629
MN,ID,20.39918643794404
MN,IL,8.063805456482694
MN,IN,10.255103312010082
MN,IA,4.282760540819443
MN,KS,8.788845715450922
MN,KY,12.551897316342266
MN,LA,15.385968656214018
MN,ME,25.079058827834828
MN,MD,18.94637030805638
MN,MA,22.853539205339725
MN,MI,9.102920411054905
MN,MN,0.0
MN,MS,14.316230954409756
MN,MO,8.136576558971228
MN,MT,15.347428709722031
MN,NE,7.254860746423743
MN,NV,23.38318485685815
MN,NH,22.87247922023321
MN,NJ,20.555368064084874
MN,NM,16.744990601669507
MN,NY,19.0709288148218
MN,NC,18.37281727879533
MN,ND,6.270605131883207
MN,OH,12.978866083367993
MN,OK,11.157253615473657
MN,OR,26.357710208020727
MN,PA,17.3673895346998
MN,RI,23.210406525091283
MN,SC,18.23902819916676
MN,SD,6.199242369838425
MN,TN,13.111503282614096
MN,TX,15.634823178085513
MN,UT,18.713541622044712
MN,VT,21.75226204903757
MN,VA,17.761630758463593
MN,WA,26.165112635339444
MN,WV,15.670995080083468
MN,WI,4.6184528145256625
MN,WY,13.64716424060324
MS,AL,2.8394256126900053
MS,AK,70.01258942911623
MS,AZ,22.046113076005035
MS,AR,3.514810065992183
MS,CA,30.131865500330377
MS,CO,17.06962262734592
MS,CT,19.129366181345368
MS,DE,15.481841430527574
MS,DC,14.078903057411818
MS,FL,8.3041786120001
MS,GA,6.225923309036179
MS,HI,67.85663390192592
MS,ID,27.51653345336218
MS,IL,7.320487127234084
MS,IN,7.918361653776617
MS,IA,10.09289021688039
MS,KS,10.44298338838092
MS,KY,6.487142620599613
MS,LA,2.8644017263645094
MS,ME,24.016157906917577
MS,MD,14.343613895040543
MS,MA,20.23988830231036
MS,MI,12.366334293152512
MS,MN,14.316230954409756
MS,MS,0.0
MS,MO,6.274700317943477
MS,MT,24.56781707722524
MS,NE,13.417408365627097
MS,NV,27.757629506317723
MS,NH,21.140057750630667
MS,NJ,16.745644612555232
MS,NM,16.529449038912336
MS,NY,17.446006527569573
MS,NC,10.659686135154265
MS,ND,18.250806319173957
MS,OH,10.21042265775516
MS,OK,8.330117556193306
MS,OR,32.85727131229859
MS,PA,14.392409462282542
MS,RI,20.19777410013291
MS,SC,8.850482371599867
MS,SD,15.765685670467992
MS,TN,4.555092298735557
MS,TX,9.745289326130854
MS,UT,22.962209847050868
MS,VT,20.43254823290526
MS,VA,11.82547846051059
MS,WA,34.08639961626923
MS,WV,10.801710709882954
MS,WI,11.892377310697801
MS,WY,20.61720718356392
MO,AL,7.924277779709643
MO,AK,65.111889311016
MO,AZ,19.63132297324865
MO,AR,3.4628342437951036
MO,CA,27.037035540347247
MO,CO,13.105465745253007
MO,CT,19.99906764276775
MO,DE,16.96481352682664
MO,DC,15.453215754010547
MO,FL,13.955754730576192
MO,GA,10.674258998637796
MO,HI,66.41928326698508
MO,ID,22.95159378975674
MO,IL,3.671095784639783
MO,IN,6.364914038696831
MO,IA,3.8606587844563505
MO,KS,5.923986678749367
MO,KY,7.202945537764397
MO,LA,7.3022788723795005
MO,ME,24.251314963316933
MO,MD,15.682658734092259
MO,MA,21.015316297643484
MO,MI,9.249474733734878
MO,MN,8.136576558971228
MO,MS,6.274700317943477
MO,MO,0.0
MO,MT,19.251313859059085
MO,NE,7.9970663277229415
MO,NV,24.192746134533806
MO,NH,21.545042697103195
MO,NJ,17.879520738822954
MO,NM,14.214311499682285
MO,NY,17.544223587266554
MO,NC,13.367040917869597
MO,ND,12.116856220158763
MO,OH,9.85505203689965
MO,OK,5.746693047309901
MO,OR,28.64838196286136
MO,PA,14.873689952731974
MO,RI,21.16376590779627
MO,SC,12.384729736655538
MO,SD,9.869476996274924
MO,TN,6.598830063730997
MO,TX,9.725618903185543
MO,UT,19.23571892339873
MO,VT,20.599982214798143
MO,VA,13.629907208048039
MO,WA,29.408570054322592
MO,WV,11.838714143858704
MO,WI,6.734602178302735
MO,WY,15.790058107872811
MT,AL,26.903101569335835
MT,AK,45.91432179233403
MT,AZ,12.93805528276951
MT,AR,21.05609212793296
MT,CA,13.933487131726928
MT,CO,9.03229707770953
MT,CT,37.30343716924756
MT,DE,35.06785483174015
MT,DC,33.619562768126535
MT,FL,32.83786780227973
MT,GA,29.893735998198693
MT,HI,53.85872809638194
MT,ID,5.665433375303246
MT,IL,21.6059462935554
MT,IN,24.42429149719599
MT,IA,16.88753839521913
MT,KS,14.138042276425697
MT,KY,26.12660746136016
MT,LA,23.801848556152112
MT,ME,40.42555692244697
MT,MD,33.8021662478901
MT,MA,38.12747608497054
MT,MI,24.373777089528
MT,MN,15.347428709722031
MT,MS,24.56781707722524
MT,MO,19.251313859059085
MT,MT,0.0
MT,NE,11.278488429306474
MT,NV,10.422460882632281
MT,NH,38.2013305747326
MT,NJ,35.62756803726576
MT,NM,13.126558111325302
MT,NY,34.3519187740656
MT,NC,32.3570290409982
MT,ND,9.176009455095391
MT,OH,27.679408418714452
MT,OK,16.69652752640501
MT,OR,11.361532018614389
MT,PA,32.4269970988681
MT,RI,38.454808498548005
MT,SC,31.59681413133293
MT,SD,9.761936260804013
MT,TN,25.834281176955564
MT,TX,18.67555068558891
MT,UT,8.010522881809898
MT,VT,37.08773803091798
MT,VA,32.22153859765235
MT,WA,10.818930964748771
MT,WV,30.205517568815154
MT,WI,19.788767096512107
MT,WY,4.560086557292532
NE,AL,15.647271312276786
NE,AK,57.11486871297175
NE,AZ,13.91177837553488
NE,AR,9.909691834260038
NE,CA,20.150450464939976
NE,CO,6.288736411235558
NE,CT,27.06793064957128
NE,DE,24.42339618582969
NE,DC,22.931450705308638
NE,FL,21.620853231313507
NE,GA,18.61581075161649
NE,HI,60.43585237232946
NE,ID,15.08256251503702
NE,IL,10.703674003350443
NE,IN,13.613085734321967
NE,IA,6.321973750340959
NE,KS,3.3567723932372937
NE,KY,15.035686170241792
NE,LA,13.054169835726825
NE,ME,30.791637828800212
NE,MD,23.137794049563162
NE,MA,27.996106327130565
NE,MI,14.656577609387535
NE,MN,7.254860746423743
NE,MS,13.417408365627097
NE,MO,7.9970663277229415
NE,MT,11.278488429306474
NE,NE,0.0
NE,NV,16.98038581481587
NE,NH,28.29524623130182
NE,NJ,25.158390960075337
NE,NM,9.526682987273162
NE,NY,24.309575086578548
NE,NC,21.266111425693232
NE,ND,5.950232258492102
NE,OH,17.04740756009547
NE,OK,6.378329863686887
NE,OR,20.90096485524053
NE,PA,22.00539080180128
NE,RI,28.239239149984197
NE,SC,20.37741343988486
NE,SD,2.938311707426562
NE,TN,14.595115525407815
NE,TX,10.072788075801057
NE,UT,12.083192389844656
NE,VT,27.24709843818237
NE,VA,21.32306027872172
NE,WA,21.463245827460476
NE,WV,19.39002195382977
NE,WI,10.275508904672316
NE,WY,7.891930031367475
NV,AL,30.5136847414402
NV,AK,43.390741145548546
NV,AZ,7.089344909792442
NV,AR,24.59183771030543
NV,CA,3.557623026685085
NV,CO,11.088362388107644
NV,CT,43.96373828747961
NV,DE,41.127599625190875
NV,DC,39.61871357944374
NV,FL,35.816626094734275
NV,GA,33.85564190382454
NV,HI,44.06635016302123
NV,ID,5.4123576415458805
NV,IL,27.443958313807435
NV,IN,30.354864260114898
NV,IA,23.297619910196847
NV,KS,18.26990037411262
NV,KY,31.38043435725517
NV,LA,25.98232598055841
NV,ME,47.771846341961705
NV,MD,39.84124151303522
NV,MA,44.91860824758488
NV,MI,31.621656468945456
NV,MN,23.38318485685815
NV,MS,27.757629506317723
NV,MO,24.192746134533806
NV,MT,10.422460882632281
NV,NE,16.98038581481587
NV,NV,0.0
NV,NH,45.25978272782582
NV,NJ,41.96724949052536
NV,NM,11.61314174545373
NV,NY,41.26392612646064
NV,NC,37.4341465842351
NV,ND,18.090627781533733
NV,OH,33.85103882512323
NV,OK,19.4989369353819
NV,OR,6.051890324518445
NV,PA,38.86249064586572
NV,RI,45.13607694837911
NV,SC,36.14229758938964
NV,SD,17.183947776049614
NV,TN,30.478975364995467
NV,TX,18.999019717869665
NV,UT,4.960955187259817
NV,VT,44.22015492057892
NV,VA,37.820711270545935
NV,WA,8.912010979010287
NV,WV,36.0150720705929
NV,WI,27.158357048429867
NV,WY,9.792436991883084
NH,AL,18.743619900382097
NH,AK,83.23276093227955
NH,AZ,41.16805769064166
NH,AR,22.6364369797899
NH,CA,48.32713156406036
NH,CO,34.288044677117405
NH,CT,2.3561851370382607
NH,DE,6.115679358828413
NH,DC,7.230541136042309
NH,FL,18.564185033553184
NH,GA,16.203539837023264
NH,HI,87.95893475707855
NH,ID,43.03712181094363
NH,IL,17.98730615183941
NH,IN,15.18027562134495
NH,IA,21.973623988090804
NH,KS,27.296618375359234
NH,KY,15.034516907436693
NH,LA,23.996942743816337
NH,ME,2.8845047911210027
NH,MD,6.966869188523629
NH,MA,1.4389498427672895
NH,MI,13.845137386461714
NH,MN,22.87247922023321
NH,MS,21.140057750630667
NH,MO,21.545042697103195
NH,MT,38.2013305747326
NH,NE,28.29524623130182
NH,NV,45.25978272782582
NH,NH,0.0
NH,NJ,4.6623291314535
NH,NM,35.7550058007267
NH,NY,4.01206198606152
NH,NC,11.267447741170129
NH,ND,29.129736613982622
NH,OH,11.715104406278241
NH,OK,27.147153161979976
NH,OR,48.97785396942173
NH,PA,6.820790863968774
NH,RI,2.00445466399218
NH,SC,13.4945433064628
NH,SD,28.655381230756625
NH,TN,16.71306921573652
NH,TX,30.315428300619462
NH,UT,40.32721886815404
NH,VT,1.152073491579419
NH,VA,9.530162210581725
NH,WA,49.00613506103087
NH,WV,10.351236579269155
NH,WI,18.437172436141065
NH,WY,35.97661803241098
NJ,AL,14.237038754600622
NJ,AK,81.19573536830613
NJ,AZ,37.45758086756272
NJ,AR,18.54246320341502
NJ,CA,44.8975827166675
NJ,CO,30.89805927966998
NJ,CT,2.415223320937419
NJ,DE,1.4612316893634605
NJ,DC,2.6691631591193605
NJ,FL,13.93263785684535
NJ,GA,11.571508660498857
NJ,HI,84.08904485609288
NJ,ID,40.156280207210436
NJ,IL,14.524464282375448
NJ,IN,11.612585831329733
NJ,IA,18.917288960102077
NJ,KS,23.76825838718521
NJ,KY,10.956110372299102
NJ,LA,19.578769400552222
NJ,ME,7.503657071055415
NJ,MD,2.4033647455182483
NJ,MA,3.533512057429542
NJ,MI,11.513648195077012
NJ,MN,20.555368064084874
NJ,MS,16.745644612555232
NJ,MO,17.879520738822954
NJ,MT,35.62756803726576
NJ,NE,25.158390960075337
NJ,NV,41.96724949052536
NJ,NH,4.6623291314535
NJ,NJ,0.0
NJ,NM,31.967343539931502
NJ,NY,2.8920645929854345
NJ,NC,6.611619091417774
NJ,ND,26.795202853682607
NJ,OH,8.121461510097804
NJ,OK,23.28083816124325
NJ,OR,46.03790189246248
NJ,PA,3.2014679445529395
NJ,RI,3.4525216595989594
NJ,SC,8.837067579236908
NJ,SD,25.905105195887547
NJ,TN,12.455559665466666
NJ,TX,26.153162630167692
NJ,UT,37.008088106385614
NJ,VT,4.366569935315358
NJ,VA,4.960297717879447
NJ,WA,46.335937683077056
NJ,WV,6.148429884938103
NJ,WI,15.949891618754037
NJ,WY,32.99783646786558
NM,AL,19.35247287816211
NM,AK,54.873137994104184
NM,AZ,5.549186881877383
NM,AR,13.678661370543539
NM,CA,13.642623574664809
NM,CO,4.624718050865372
NM,CT,34.1559891546124
NM,DE,30.948739619086272
NM,DC,29.44426588336004
NM,FL,24.357790211141886
NM,GA,22.73865086938977
NM,HI,52.205310654855815
NM,ID,13.08189430472514
NM,IL,17.82983893281148
NM,IN,20.57612274968246
NM,IA,14.764038050614749
NM,KS,8.745697021964578
NM,KY,21.04421041545632
NM,LA,14.505150425969399
NM,ME,38.46500183023524
NM,MD,29.687793203604752
NM,MA,35.19157221182367
NM,MI,22.964864770339926
NM,MN,16.744990601669507
NM,MS,16.529449038912336
NM,MO,14.214311499682285
NM,MT,13.126558111325302
NM,NE,9.526682987273162
NM,NV,11.61314174545373
NM,NH,35.7550058007267
NM,NJ,31.967343539931502
NM,NM,0.0
NM,NY,31.75747538029433
NM,NC,26.749571248339667
NM,ND,14.21284876054058
NM,OH,24.04859484502161
NM,OK,8.698950863753634
NM,OR,17.30411658363408
NM,PA,29.043068191911136
NM,RI,35.312669054745776
NM,SC,25.220964265467728
NM,SD,11.63588894455426
NM,TN,19.815289733435645
NM,TX,7.387861119430986
NM,UT,7.408262404234881
NM,VT,34.8142922490175
NM,VA,27.43623728884848
NM,WA,19.335055143702068
NM,WV,25.839118879133636
NM,WI,19.083951846774287
NM,WY,8.708250106651736
NY,AL,15.20695100833826
NY,AK,79.6028137571154
NY,AZ,37.161197234750134
NY,AR,18.737873135444165
NY,CA,44.31996288276876
NY,CO,30.280606410044037
NY,CT,3.100186745988051
NY,DE,3.964259941023039
NY,DC,4.3087534276168595
NY,FL,15.908597276315726
NY,GA,13.000131573564943
NY,HI,83.96276968287792
NY,ID,39.11116105218561
NY,IL,13.976445345652097
NY,IN,11.181541718385711
NY,IA,17.990671536382404
NY,KS,23.284748763299984
NY,KY,11.176901847113092
NY,LA,20.310385225544103
NY,ME,6.732329648049025
NY,MD,4.09860833088501
NY,MA,3.782744491767841
NY,MI,9.981070381978085
NY,MN,19.0709288148218
NY,MS,17.446006527569573
NY,MO,17.544223587266554
NY,MT,34.3519187740656
NY,NE,24.309575086578548
NY,NV,41.26392612646064
NY,NH,4.01206198606152
NY,NJ,2.8920645929854345
NY,NM,31.75747538029433
NY,NY,0.0
NY,NC,8.344964494831599
NY,ND,25.341180369114625
NY,OH,7.741054538627157
NY,OK,23.16922114055628
NY,OR,45.042158033224844
NY,PA,3.0780107748349432
NY,RI,4.171082128177281
NY,SC,10.511810775028254
NY,SD,24.744431504886105
NY,TN,12.942289570628533
NY,TX,26.42718749640226
NY,UT,36.32716180958815
NY,VT,3.0705574428757947
NY,VA,6.370097872089568
NY,WA,45.138194531903906
NY,WV,6.676024507144952
NY,WI,14.563424718794689
NY,WY,32.024427410494006
NC,AL,7.942060355474519
NC,AK,78.26879808767987
NC,AZ,32.297925412323316
NC,AR,13.071668815419098
NC,CA,40.1149647160508
NC,CO,26.38550272896084
NC,CT,9.008868441707865
NC,DE,5.183341441579939
NC,DC,4.108908414652235
NC,FL,7.571937601433339
NC,GA,4.993473305225535
NC,HI,78.4844147904538
NC,ID,36.30671154387299
NC,IL,10.785951670575948
NC,IN,8.145455141365643
NC,IA,15.54177291205865
NC,KS,19.218597693120067
NC,KY,6.2367113417249005
NC,LA,13.38360104941865
NC,ME,14.114873943822518
NC,MD,4.357576244886599
NC,MA,10.118773619861244
NC,MI,10.656086863853918
NC,MN,18.37281727879533
NC,MS,10.659686135154265
NC,MO,13.367040917869597
NC,MT,32.3570290409982
NC,NE,21.266111425693232
NC,NV,37.4341465842351
NC,NH,11.267447741170129
NC,NJ,6.611619091417774
NC,NM,26.749571248339667
NC,NY,8.344964494831599
NC,NC,0.0
NC,ND,24.202629332368012
NC,OH,5.8291050985550115
NC,OK,18.106630437494438
NC,OR,42.01437269280598
NC,PA,5.554277934169302
NC,RI,9.939462384857636
NC,SC,2.2275190526682427
NC,SD,22.65511994936244
NC,TN,6.969359305560305
NC,TX,20.356561405355276
NC,UT,32.499650195040566
NC,VT,10.846893961406641
NC,VA,2.0370384483362107
NC,WA,42.72889073987294
NC,WV,3.323203881798407
NC,WI,13.954756426394553
NC,WY,29.12964696404678
